region_id,mean,region_name
BRA.25.4785.9141,-16.23,Tujuguaba
BRA.25.4786.9142,-16.8,Conchas
BRA.25.4786.9143,-17.32,Juquiratiba
BRA.25.4793.9150,-12.74,Caucaia do Alto
BRA.25.4793.9151,-10.93,Cotia
BRA.25.4801.9160,-10.41,Diadema
BRA.25.4807.9168,-17.66,Dracena
BRA.25.4807.R31bb9c69b210c4ce,-17.93,Dracena
BRA.25.4828.9196,-15.78,Brasitania
BRA.25.4828.9197,-16.41,Fernandpolis
BRA.25.4833.9205,-16.06,Indaia do Aguapei
BRA.25.4833.R1bb4610cadf01032,-17.92,Flrida Paulista
BRA.25.4835.9207,-16.87,Franca
BRA.25.4843.9216,-17.43,General Salgado
BRA.25.4843.9217,-17.09,Prudencio E Moraes
BRA.25.4844.9218,-18.08,Getulina
BRA.25.4844.R67f7788ce73e5051,-17.75,Getulina
BRA.25.4847.9224,-18.03,Ftima
BRA.25.4847.9225,-18.08,Guaimb
BRA.25.4851.9229,-18.15,Guar
BRA.25.4851.9230,-18.08,Pioneiros
BRA.25.4856.9235,-16.84,Guararapes
BRA.25.4856.9236,-12.96,Guaratinguet
BRA.25.4861,-12.84,Guaruj
BRA.25.4862,-10.3,Guarulhos
BRA.25.4865.9247,-18.86,Herculndia
BRA.25.4865.9248,-18.6,Juliania
BRA.25.4869.9252,-17.44,Anpolis
BRA.25.4869.9253,-18.83,Iacri
BRA.25.4871.9255,-17.36,Ibat
BRA.25.4874.9259,-17.28,Cambaratiba
BRA.25.4874.9260,-17.48,Ibitinga
BRA.25.4885.9274,-20,Indiana
BRA.25.4885.9275,-20.27,Regente Feij
BRA.25.4889.9279,-15.21,Bacaetava
BRA.25.4889.9280,-14.12,Iper
BRA.25.4899.9291,-16.9,Itajobi
BRA.25.4899.9292,-16.88,Nova Cardoso
BRA.25.4904.9298,-15.18,Itapetininga
BRA.25.4904.9299,-16,Morro do Alto
BRA.25.4904.Rb36ea9522d6f34bc,-15.95,Itapetininga
BRA.25.4907.9309,-15.44,Itapira
BRA.25.4907.R8f1443628da4d67c,-14.67,Itapira
BRA.25.4914.9318,-16.49,Itarar
BRA.25.4914.9319,-17.45,Pedra Branca de Itarare
BRA.25.4914.9320,-17.69,Santa Cruz dos Lopes
BRA.25.4917.9324,-17.03,Itatinga
BRA.25.4917.9325,-17.26,Lobo
BRA.25.4918.9326,-16.44,Itaqueri da Serra
BRA.25.4918.9327,-15.69,Itirapina
BRA.25.4923.9332,-19.09,Capivari da Mata
BRA.25.4923.Rec26697846f00268,-18.12,Ituverava
BRA.25.4925.9336,-17.51,Corrego Rico
BRA.25.4925.9337,-17.44,Jaboticabal
BRA.25.4925.9338,-17.36,Lusitania
BRA.25.4926.9341,-11.91,So Silvestre de Jacarei
BRA.25.4926.R4964e89b09015dc7,-11.89,Jacare
BRA.25.4935.9351,-17.5,Ja
BRA.25.4935.9352,-17.61,Potunduva
BRA.25.4947.9365,-16.71,Laras
BRA.25.4947.R177360475e585ec6,-16.06,Laranjal Paulista
BRA.25.4948.9367,-17.01,Lavnia
BRA.25.4948.9368,-16.12,Tabajara
BRA.25.4949.9369,-14.01,Lavrinhas
BRA.25.4949.9370,-13.79,Pinheiros
BRA.25.4951.9372,-17.54,Alfredo Guedes
BRA.25.4951.9373,-17.82,Lenis Paulista
BRA.25.4954.9376,-17.26,Guapiranga
BRA.25.4954.9377,-17.45,Lins
BRA.25.4970.9393,-18.15,Manduri
BRA.25.4970.9394,-18.24,So Berto
BRA.25.4971.9395,-14.52,Vila Muriqui
BRA.25.4973.9397,-19.41,Maraca
BRA.25.4973.9398,-19.73,So Jos das Laranjeiras
BRA.25.4975.9400,-18.45,Maripolis
BRA.25.4975.9401,-18.04,Mourao
BRA.25.4976.9405,-18.08,Lacio
BRA.25.4976.9406,-17.98,Marlia
BRA.25.4976.9407,-18.67,Padre Nobrega
BRA.25.4976.R180e98d19cb36ed9,-19.35,Marlia
BRA.25.4976.Reaa907d5d04ede1a,-18.39,Marlia
BRA.25.4979.9413,-17.47,Mato
BRA.25.4979.9414,-17.62,So Loureno do Turvo
BRA.25.4988.9427,-17.07,Mirandpolis
BRA.25.4988.Rd0d0c0a7a9491da4,-16.17,Mirandpolis
BRA.25.4990.9432,-16.57,Mirassol
BRA.25.4990.9433,-16.28,Ruilandia
BRA.25.4992.9435,-16.64,Igarai
BRA.25.4992.9436,-16.65,Mococa
BRA.25.4992.9437,-16.95,So Benedito das Areias
BRA.25.4993.R9fc987e909fa3a5c,-10.8,Mogi das Cruzes
BRA.25.4993.Rfcbb7cc97b2f2770,-12.75,Mogi das Cruzes
BRA.25.4994.9446,-16.41,Martinho Prado Junior
BRA.25.4994.9447,-15.75,Mogi-Guau
BRA.25.4995.9448,-15.38,Martim Francisco
BRA.25.4995.9449,-15.29,Moji-Mirim
BRA.25.5000.9455,-17.4,Aparecida do Monte Alto
BRA.25.5000.9456,-17.49,Monte Alto
BRA.25.5001.9457,-16.07,Engenheiro Balduino
BRA.25.5001.9458,-16.14,Itaiuba
BRA.25.5001.9459,-16.56,Junqueira
BRA.25.5001.9460,-16.29,Monte Aprazvel
BRA.25.5002.9461,-17.22,Marcondesia
BRA.25.5002.9462,-17.28,Monte Azul Paulista
BRA.25.5014.9475,-16.33,Barra dourada
BRA.25.5014.9476,-16.21,Miraluz
BRA.25.5014.9477,-16.29,Neves Paulista
BRA.25.5022.9489,-15.8,Nova Granada
BRA.25.5022.R7c783cf989fe884e,-14.8,Nova Granada
BRA.25.5028.9496,-16.9,Novo Horizonte
BRA.25.5028.9497,-16.88,Vale Formoso
BRA.25.5032.9503,-16.13,Olmpia
BRA.25.5032.R56aabb4f12226edb,-15.86,Olmpia
BRA.25.5039.9511,-17.2,Lagoa Azul
BRA.25.5039.9512,-18.21,Osvaldo Cruz
BRA.25.5044.9517,-14.92,Duplo Ceu
BRA.25.5044.9518,-14.75,Jurupeba
BRA.25.5044.9519,-14.87,Palestina
BRA.25.5046.9521,-15.56,Dalas
BRA.25.5046.9522,-15.05,Palmeira d'Oeste
BRA.25.5047.9523,-18.69,Palmital
BRA.25.5047.9524,-19.13,Sussui
BRA.25.5049.9526,-19.66,Conceicao de Monte Alegre
BRA.25.5049.9527,-19.57,Paraguau Paulista
BRA.25.5049.9528,-19.72,Sapezal
BRA.25.5063.9543,-17.5,Pederneiras
BRA.25.5063.9545,-17.85,Vangloria
BRA.25.5063.R7a72d4217d127660,-17.82,Pederneiras
BRA.25.5066.9551,-18.68,Pedregulho
BRA.25.5066.R954c1ec342658557,-19.22,Pedregulho
BRA.25.5084.9572,-16.56,Artemis
BRA.25.5084.9573,-16.19,Guamium
BRA.25.5084.9574,-17.01,Ibitiruna
BRA.25.5084.9577,-15.75,Tupi
BRA.25.5084.R63340759428c60b8,-15.49,Piracicaba
BRA.25.5086.9580,-18.99,Corredeira
BRA.25.5086.9581,-18.17,Piraju
BRA.25.5086.9582,-17.92,Pirajui
BRA.25.5086.9585,-18.25,Tibirica do Paranapanema
BRA.25.5090.9588,-20.15,Itororo do Paranapanema
BRA.25.5090.9589,-19.78,Pirapozinho
BRA.25.5097.9599,-18.97,Pompia
BRA.25.5097.R8d192369491558b8,-18.35,Pompia
BRA.25.5099.9601,-17.58,Candia
BRA.25.5099.9602,-16.99,Pontal
BRA.25.5115.9626,-18.84,Presidente Prudente
BRA.25.5115.R0114e078a03e89ec,-18.9,Presidente Prudente
BRA.25.5115.Rbd8986dbb2741d00,-19.53,Presidente Prudente
BRA.25.5117.9628,-17.43,Promisso
BRA.25.5117.9629,-17.51,Santa Maria do Gurupa
BRA.25.5131.9646,-17.87,Guarapiranga
BRA.25.5131.9647,-17.65,Ribeiro Bonito
BRA.25.5138.9658,-16.85,Bonfim Paulista
BRA.25.5138.9659,-16.28,Ribeirao Preto
BRA.25.5142.9663,-16.51,Ajapi
BRA.25.5142.9664,-16.46,Assistencia
BRA.25.5142.9665,-15.87,Rio Claro
BRA.25.5150.9673,-13.02,Esmeralda
BRA.25.5150.9674,-12.82,Rubinia
BRA.25.5162.9688,-17.28,Santa Adlia
BRA.25.5162.Ra003e3fa56cc368e,-17.15,Santa Adlia
BRA.25.5170.9699,-18.3,Santa Cruz do Rio Pardo
BRA.25.5170.9700,-18.65,Sodrelia
BRA.25.5170.Rf59ac068b2264c2c,-18.67,Santa Cruz do Rio Pardo
BRA.25.5178.9709,-12.96,Aparecida do Bonito
BRA.25.5178.9710,-12.96,Santa Rita d'Oeste
BRA.25.5185.9719,-14.18,Paranapiacaba
BRA.25.5185.R95f68fc9519bcaea,-10.48,Santo Andr
BRA.25.5194.9729,-12.59,Riacho Grande
BRA.25.5194.9730,-10.62,So Bernardo do Campo
BRA.25.5195.9731,-10.4,So Caetano do Sul
BRA.25.5196.9732,-16.9,Agua Vermelha
BRA.25.5196.9734,-17.38,Santa Eudoxia
BRA.25.5196.Rccacbd68870b4487,-15.38,So Carlos
BRA.25.5206.9746,-16.84,Engenheiro Schmidt
BRA.25.5206.9747,-17.24,So Jos do Rio Preto
BRA.25.5206.9748,-16.17,Talhado
BRA.25.5207.9750,-12.18,So Francisco Xavier
BRA.25.5207.Rbc83ed6d1ce9ff5f,-12.63,So Jos dos Campos
BRA.25.5209.9753,-12.77,Catucaba
BRA.25.5209.9754,-13.06,So Luis do Paraitinga
BRA.25.5212.9808,-13.2,Marsilac
BRA.25.5212.R00778a27551544cc,-10.31,So Paulo
BRA.25.5212.R07e0f1e26ff64384,-10.4,So Paulo
BRA.25.5212.R3fd4ed07b36dfd9c,-10.4,So Paulo
BRA.25.5212.R47eb8295db9e452a,-10.21,So Paulo
BRA.25.5212.R4b72116c93e6d329,-10.4,So Paulo
BRA.25.5212.R5544fa07d64e1672,-10.49,So Paulo
BRA.25.5212.R60e474e849aac9ca,-11.66,So Paulo
BRA.25.5212.R64b4f45edf1a8717,-8.79,So Paulo
BRA.25.5212.R929786f5729d8f1a,-10.14,So Paulo
BRA.25.5212.Raa84f40801b15baa,-9.07,So Paulo
BRA.25.5212.Rb101219039ec41dd,-10.4,So Paulo
BRA.25.5212.Rc16dae9508536ca9,-9.84,So Paulo
BRA.25.5212.Rc4ad0fd954249b1c,-10.36,So Paulo
BRA.25.5212.Rc89fe66f5eadfed6,-9.85,So Paulo
BRA.25.5212.Rd0ae6fc9c89f109d,-10.35,So Paulo
BRA.25.5220.9866,-15.4,Cocaes
BRA.25.5220.9867,-14.99,Sarapu
BRA.25.5226.9873,-16.99,Cruz das Posses
BRA.25.5226.9874,-16.85,Sertaozinho
BRA.25.5231.9879,-12.81,Brigadeiro Tobias
BRA.25.5231.R051bd444c79915bd,-11.96,Sorocaba
BRA.25.5232.9883,-15.25,Bandeirantes d'Oeste
BRA.25.5232.9884,-15.28,Sud Mennucci
BRA.25.5235.9888,-11.35,Palmeiras de So Paulo
BRA.25.5235.9889,-13.41,Suzanpolis
BRA.25.5235.9890,-9.78,Suzano
BRA.25.5244.9900,-15.08,Ibiporanga
BRA.25.5244.9901,-16.08,Tanabi
BRA.25.5248.9907,-17.5,Taquaritinga
BRA.25.5248.Rd8c0b3b36b787d4f,-17.49,Taquaritinga
BRA.25.5256.9916,-20.84,Planalto do Sul
BRA.25.5256.9917,-20.73,Teodoro Sampaio
BRA.25.5266.9927,-18.58,Parnaso
BRA.25.5266.9928,-18.66,Tup
BRA.25.5266.9929,-18.85,Universo
BRA.25.5266.9930,-19.02,Varpa
BRA.25.5267.9931,-17.13,Oasis
BRA.25.5267.9932,-17.5,Tupi Paulista
BRA.25.5269.9934,-15.81,Fatima Paulista
BRA.25.5269.9935,-15.87,Turmalina
BRA.25.5271.9937,-13.72,Picinguaba
BRA.25.5271.9938,-11.72,Ubatuba
BRA.25.5277.9944,-16.48,So Joo de Itaguacu
BRA.25.5277.9945,-16.48,Urups
BRA.25.5291.9959,-15.87,Simonsen
BRA.25.5291.9960,-16.03,Votuporanga
BRA.25.R003adab9fa612899,-9.01,Suzanpolis; Po; Ferraz de Vascon; Itaquaquecetuba; Ferraz de Vascon
BRA.25.R01115b298ae7d148,-14.69,Santa Brbara d'Oeste; Limeira; Paulnia; Americana; Cosmpolis; Nova Odessa
BRA.25.R0c658a76ac31b0e9,-17.03,Piraju; Ibirarema; Pratnia; Avare; Martinpolis; Piraju; Echapor; Assis; Guarant; So Manuel; Balbinos; Areipolis; Quitana; Campos Novos Paulista; Paulistnia; Igarau do Tiet; Ubirajara; Ponga; Uru; Jlio Mesquita; Martinpolis; Rancharia; Presidente Alves; Anhumas; Macatuba; Martinpolis; Quat; Joo Ramalho; lvaro de Carvalho; Oriente; Bofete; Timburi; Presidente Alves; Gara; Rancharia; Ita; Vera Cruz; Gara; Regente Feij; Taciba; Ocauu; So Pedro do Turvo; Fartura; Angatuba; Tejupa; Paranaparema; Chavantes; Regente Feij; Bor; Lutcia; Glia; Oscar Bressane; Duartina; Piratininga; Ferno; Pardinho; Lupercio; Mineiros do Tiet; Narandiba; leo; Alvinlndia; Lucianpolis; Cabrlia Paulista; Barra Bonita; Tarum; Platina; Borebi; Sarutai; Itaber; Rancharia; Iep; Nantes; Ribeiro do Sul; Iaras; Cruzlia; Esprito Santo do Turvo; So Manuel; guas de Santa Brbara; Pedrinhas Paulista; Flornia; Salto Grande; Ourinhos; Cerqueira Csar; leo; Bernardino de Campos; Chavantes; Bofete; Canitar; Ipaucu; Campina do Monte Alegre; Pereiras; Porangaba; Arandu; Torre de Pedra; Quadra; Guare; Tagua; Taquarituba; Itaporanga; Angatuba; Baro de Antonina; Coronel Macedo; Itaber; Riversul
BRA.25.R274165c36ab9f28b,-13,Monte Alegre do Sul; Paraibuna; Aruja; Santa Branca; Salespolis; Ilhabela; Salespolis; Caraguatatuba; Bertioga; So Sebastio; Caraguatatuba; So Sebastio; Ilhabela
BRA.25.R2aa9f4fd5926af25,-12.32,Bragana Paulista; Itatiba; Atibaia; Jarinu; Bon Jesus dos Perdoes; Mairipor
BRA.25.R39c910e874fc3a10,-16.25,Santa Rita do Passa Quatro; Miguelpolis; Morro Agudo; Sales Oliveira; Jeriquara; Restinga; Terra Roxa; Severnia; Casa Branca; Cssia dos Coqueiros; Cristais Paulista; Altinpolis; Santa Rita do Passa Quatro; Casa Branca; Jaborandi; Colina; Rifaina; Igarapava; Aramina; Buritizal; Guara; Colmbia; Ipu; Ribeiro Corrente; So Joaquim da Barra; So Jos da Bela Vista; Patrocnio Paulista; Itirapu; Nuporanga; Orlandia; Batatais; Viradouro; Pitangueiras; Jardinpolis; Brodosqui; Pitangueiras; Santo Antnio de Posse; Jardinpolis; Serrana; Lus Antnio; Santa Ernestina; Barrinha; Dumont; Cajuru; Cravinhos; Serra Azul; Santa Cruz da Esperana; Pradpolis; Guatapar; Guariba; So Simo; Santa Rosa de Viterbo; Motuca; Tamba; Dobrada; Rinco; Casa Branca; Santa Lucia; Amrico Brasiliense; Descalvado; Analandia; Santa Cruz da Conceio; Corumbata
BRA.25.R59ad47d923187067,-15.13,Ipigu
BRA.25.R7bc6b1320dea5144,-20.3,Rosana; Euclides da Cunha Paulista
BRA.25.R7ce5f52886131ec7,-14.06,Ibina; Rio das Pedras; Saltinho; Rafard; Alambari; Capela do Alto; Elias Fausto; Pilar do Sul; So Roque; Boituva; Capivari; Monte Mor; Tiet; Mombaa; Jumirim; Elias Fausto; Cerquilho; Araoiaba da Serra; Porto Feliz; Itu; Tatu; Pirapora do Bom Jesus; Araariguama; Capela do Alto; So Roque; Mairinque; Votorantim; Alumnio; So Roque; Salto do Pirapora; So Roque; Ibina; Piedade; So Miguel Arcanjo
BRA.25.R7f299d95bf449678,-10,Taboo da Serra; Osasco
BRA.25.R819e21dcb3301540,-13.55,Indaiatuba; Salto
BRA.25.R83f42b2ab48ac4ea,-16.02,Guaraa; Presidente Bernardes; Mirante do Paranapanema; Sandovalina; Estrela do Norte
BRA.25.R934fd4c979c6af09,-14.49,Guapiau; Iporanga; Eldorado; Ribeiro Branco; Apia; Barra do Chapu; Registro; Itapirapu Paulista; Ribeira; Itaca; Jacupiranga; Pariquera-Au; Eldorado; Barra do Turvo; Iguape
BRA.25.Rb38a078b39a92965,-9.62,Rio Grande da Serra
BRA.25.Rb6721a0794dad04d,-10.05,Barueri
BRA.25.Rd3e38724a2bca0dc,-15.24,Pedreira; Aguai; Araras; Esprito Santo do Pinhal; Pinhal; Leme; Serra Negra; Estiva Gerbi; Santa Gertrudes; Iracempolis; Cordeirpolis; Engenheiro Coelho; Lindia; Artur Nogueira; Amrico de Campos; Santo Antnio do Aracangu; Holambra; Jaguarina
BRA.25.Rd50de7dc3dc0a4dc,-11.31,Francisco Morato; Caieiras; Cajamar
BRA.25.Rd7e9cdb9fd228332,-11.39,Embu-Guau; Embu; Itapecerica da Serra; Embu-Guau
BRA.25.Re40fc83ec83ed646,-13.23,Cubato; So Vicente; Praia Grande; Santos
BRA.25.Re572a4cf66c68b5c,-13.67,Sumar; Hortolndia
BRA.25.Re5a70bdac8b5abf3,-16.97,Pracinha; Irapu; Arco-ris; Parapu; Zacarias; Inbia Paulista; Buritama; Guararema; Macaubal; Rinpolis; Mones; Bastos; Sagres; Sales; Coroados; Poloni; Gasto Vidigal; Araatuba; Nipo; Nova Luzitnia; Unio Paulista; Jaci; Turiba; Lourdes; Planalto; Jos Bonifcio; Valparaso; Nova Aliana; Birigui; Nova Aliana; Bento de Abreu; Penpolis; Brejo Alegre; Ubarana; Mendona; Glicrio; Adolfo; Rubicea; Barbosa; Glicrio; Bilac; Avanhandava; Sabino; Guaiara; Adamantina; Luclia; Gabriel Monteiro; Brauna; Salmouro; Clementina; Piacatu; Clementina; Santpolis do Aguape; Luisiania; Queiroz
BRA.25.Rfbf4fee8194b33ac,-10.86,Itapevi; Santana de Parnaba; Vargem Grande Paulista
BRA.26.5295.9964,-12.45,Aracaju
BRA.26.5304.9974,-11.08,Capela
BRA.26.5304.9975,-11.1,Miranda
BRA.26.5304.Rd1af347c89e9885c,-11.1,Capela
BRA.26.R2b24b277ba46fcd7,-10.83,Pinho; Monte Alegre de Sergipe; Nossa Senhora de Lourdes; Itabi; Nossa Senhora da Glria; Canhoba; Cedro de So Joo; Carira; Cumbe; Nossa Senhora Aprecido; So Miguel do Aleixo; Santana do So Francisco; Nepolis; Nossa Senhora das Dores; Muribeca; Frei Paulo; Japaratuba; Ribeirpolis; Brejo Grande; Ilha das Flores; Siriri; Pacatuba; Pirambu; Simo Dias; Santa Rosa de Lima; Maambara; Divina Pastora; Tobias Barreto; Riachao do dantas
BRA.26.R398daaf3b7490f5c,-11.15,Umbauba; Areia Branca; Buquim; Indiaroba; Estncia; So Domingos; Lagarto; Moita Bonita; Itabaiana; Malhador; Rosrio do Catete; Carmpolis; Maruim; Riachuelo; General Maynard; Campo do Brito; Laranjeiras; Nossa Senhora do Socorro; Itaporanga dajuda; So Cristvo; Salgado; Itabaianinha; Arau; Pedrinhas; Tomar do Geru; Santa Luzia do Itanhy; Cristinpolis
BRA.27.5447.10129,-9.17,Natividade
BRA.27.5447.10130,-6.39,Principe
BRA.27.5455.10139,-0.61,Palmas
BRA.27.5455.Rc6a1d467e46d9e5e,-6.53,Palmas
BRA.27.5461.10146,0.39,Pedro Afonso
BRA.27.5461.10147,-0.51,Porto Real
BRA.27.5470.10156,-0.15,Luzimangues
BRA.27.5470.10157,0.61,Porto Nacional
BRA.27.R5283d94950b1bc61,-5.31,So Miguel do Tocantins; Cachoeirinha; Piraqu; Buriti do Tocantins; Araguatins; Luzinpolis; Babaulndia; Angico; Anans; Carmolndia; So Sebastio do Tocantins; Esperantina; Carrasco Bonito; Sampaio; Praia Norte; Augustinpolis; Stio Novo do Tocantins; Axix do Tocantins; Itaguatins; Araguatins; So Bento do Tocantins; Maurilndia do Tocantins; Tocantinpolis; Nazar; Xambio; Riachinho; Santa Terezinha do Tocantins; Aguiarnpolis; Araguan; Mosquito; Darcinpolis; Wanderlndia; Aragominas; Muricilndia; Santa F do Araguaia; Araguana
BRA.27.Rb2812af79b204d14,-4.05,Colinas do Tocantins; Centenrio; Bom Jesus do Tocantins; Rio dos Bois; Caseara; Tocantnia; Divinpolis do Tocantins; Miranorte; Fortaleza do Taboco; Brejinho de Nazar; Palmeirante; Pium; Rio Sono; Miracema do Tocantins; Marianpolis do Tocantins; Lajedo; Barrolndia; Aparecida do Rio Negro; Monte Santo do Tocantins; Novo Acordo; Paraso do Tocantins; Pugmil; Ponte Alta do Norte; Nova Rosalndia; Cristalndia; Oliveira de Ftima; Taguatinga; Porto Alegre do Tocantins; Gurupi; Ipueiras; Pindorama do Tocantins; Almas; Crixs do Tocantins; Aliana do Tocantins; Rio da Conceio; Santa Rosa do Tocantins; Cariri do Tocantins; Santa Rosa do Tocantins; Chapada da Natividade; Santa Rosa do Tocantins; So Valrio da Natividade; Peixe; Dianopolis; Filadlfia; Novo Jardim; Ponte Alta do Bom Jesus; Conceio do Tocantins; Sucupira; Arraias; Sandolndia; Alvorada; So Salvador do Tocantins; Arraias; Talism; Ja do Tocantins; Araguau; Aurora do Tocantins; Lavandeira; Combinado; Novo Alegre
BRA.3.124.143,-8.4,Amap
BRA.3.124.144,-6.51,Sucuriju
BRA.3.125.147,-13.15,Lourenco
BRA.3.125.Re60064100711ef12,-9.09,Caloene
BRA.3.128.150,-5.19,Itaubal
BRA.3.130.153,-3.2,Carapanantuba
BRA.3.130.R2401fdfc82922929,-3.39,Macapa
BRA.3.130.Rc6a69f1d3384fc9f,-5.7,Macapa
BRA.3.132.162,-12.3,Oiapoque
BRA.3.132.163,-11.75,Vila Velha
BRA.3.132.R1ad9f4ba23a11036,-11.86,Oiapoque
BRA.3.136.167,-3.64,Igarape do Lago
BRA.3.136.168,-3.22,Ilha de Santana
BRA.3.136.R4a8975ef633c3cfa,-2.56,Santana
BRA.3.R55464fd2c6be139b,-6.41,Mazago; Vitria do Jari
BRA.4.145.179,-0.43,Atalaia do Norte
BRA.4.151.190,4.62,Boa Vista do Ramos
BRA.4.151.R3473b8a62a02339d,4.1,Boa Vista do Ramos
BRA.4.160.202,3.64,Badajos
BRA.4.160.203,3.15,Codajs
BRA.4.179.223,5.26,Manaus
BRA.4.179.224,4.03,Maus
BRA.4.179.226,-1.01,Oitava R.A.
BRA.4.179.230,-0.11,Quinta R.A.
BRA.4.179.233,-2.02,Setima R.A.
BRA.4.179.R9cadfe3c4b6a35e2,-2.02,Maus
BRA.4.179.Rc71a504ebe59f77e,2.98,Maus
BRA.4.203.265,5.36,Augusto Montenegro
BRA.4.203.266,3.99,Urucurituba
BRA.4.R32902437c86114c6,2.42,Humait
BRA.4.R75a38ce7e69d4a1c,-6.1,So Gabriel de Cahoeira; Japur
BRA.4.R92818d887a0221ca,-10.38,Santa Helena; Tunpolis; So Joo do Oeste
BRA.4.R9c551debc23fa238,0.63,Barcelos; Novo Airo
BRA.4.R9fd5b7ed1bcf96a7,-1.01,Guajar; Eirunep; Benjamin Constant; Ipixuna; Envira
BRA.4.Ra59bbee78fad9b30,-2.98,Mara; Juta; Amatur; Santa Isabel do Rio Negro; So Paulo de Olivena; Tonantins; Fonte Boa; Uarini; Santo Antnio do I; Juru; So Paulo de Olivena; So Sebastio do Uatum
BRA.4.Rbe14a995b3ba8468,2.42,Anori; Anam; Tef; Careiro; Manaquiri; Borba
BRA.5.210.276,-12.25,Alagoinhas
BRA.5.210.277,-11.85,Boa Uniao
BRA.5.210.278,-11.41,Riacho da Guia
BRA.5.213.284,-15.33,Itachama
BRA.5.213.R25720856bebd98bf,-15.17,Amargosa
BRA.5.214.285,-12.27,Amlia Rodrigues
BRA.5.214.R551c35d90bb53e84,-11.64,Amlia Rodrigues
BRA.5.233.319,-13.57,Aurelino Leal
BRA.5.233.R6bd1802dad0ecc44,-13.7,Aurelino Leal
BRA.5.234.322,-18.31,Baianpolis
BRA.5.234.323,-18.96,Varzeas
BRA.5.238.327,-18.42,Barra da Estiva
BRA.5.238.328,-17.09,Triunfo do Sincora
BRA.5.243.339,-19.44,Lagoa Funda
BRA.5.243.R809f56e0ccbf17cc,-19.55,Barro Alto
BRA.5.273.396,-10.71,Monte Gordo
BRA.5.273.Rc484ebb944db7ad1,-11.67,Camaari
BRA.5.279.406,-12.5,Canavieiras
BRA.5.279.407,-13.54,Ouricana
BRA.5.279.408,-12.8,Poxim do Sul
BRA.5.295.439,-11.36,Bela Flor
BRA.5.295.440,-11.9,Catu
BRA.5.295.441,-11.41,Stio Novo
BRA.5.301.449,-16.22,Itamotinga
BRA.5.301.Re1322cf7ea3480e7,-16.21,Coaraci
BRA.5.315.473,-16.72,Correntina
BRA.5.315.474,-16.33,So Manoel do Norte
BRA.5.316.Rba97a7004af61117,-17.07,Cotegipe
BRA.5.316.Rbfc4d878ce49a0a9,-10.75,Cotegipe
BRA.5.321.R2b2de32c5bc0b323,-6.89,Cura
BRA.5.321.Rd0f8993b69f0ae9c,-11.21,Cura
BRA.5.334.509,-13.94,Feira da Mata
BRA.5.334.510,-14.72,Ramalho
BRA.5.335.Rc647de69b1aee2ea,-11.84,Feira de Santana
BRA.5.335.Reb972a71b833ff9d,-13.44,Feira de Santana
BRA.5.342.530,-18.18,Gameleira do Assurua
BRA.5.342.535,-14.51,Santo Incio
BRA.5.342.Rf9d2bc2bbe860c43,-21.21,Gentio do Ouro
BRA.5.344.537,-13.57,Gongogi
BRA.5.344.538,-14.41,Tapirama
BRA.5.360.565,-15.35,Algodao
BRA.5.360.566,-14.4,Ibirataia
BRA.5.363.573,-11.08,Boa Vista do Lagamar
BRA.5.363.574,-14.99,Ibotirama
BRA.5.373.596,-20.37,Ibipetum
BRA.5.373.597,-20.43,Ipupiara
BRA.5.378.606,-19.36,Conquista
BRA.5.378.607,-19.01,Irec
BRA.5.378.Rae558c17eaa5b629,-18.95,Irec
BRA.5.389.622,-14.53,Bandeira do Almada
BRA.5.389.623,-13.88,Itajupe
BRA.5.392.628,-16.2,So Jos do Colonia
BRA.5.392.Rf46439745e337628,-18.08,Itamb
BRA.5.397.635,-15.56,Caiubi
BRA.5.397.636,-15.19,Itapebi
BRA.5.398.637,-16.09,Bandeira do Colonia
BRA.5.398.638,-15.89,Itapetinga
BRA.5.402.643,-16.09,Itarantim
BRA.5.402.644,-16.58,Ribeirao do Salto
BRA.5.406.649,-16.22,Itoror
BRA.5.406.R7b92285aeef67cfc,-15.95,Itoror
BRA.5.414.665,-14.04,Jaguarari
BRA.5.414.666,-15.24,Juacema
BRA.5.417.679,-14.98,Itajuru
BRA.5.417.680,-14.32,Jequi
BRA.5.417.R25f24a4024c92f17,-15.87,Jequi
BRA.5.417.R7c4d0b2cca7effdd,-15.15,Jequi
BRA.5.418.683,-12.16,Canche
BRA.5.418.684,-16.09,Jiquiri
BRA.5.422.691,-6.43,Juazeiro
BRA.5.422.Rbc5016ddcbd39964,-8.3,Juazeiro
BRA.5.424.699,-17.3,Recife
BRA.5.424.R8f20f4328bbdb223,-18.44,Jussara
BRA.5.435.713,-12.68,Lauro de Freitas
BRA.5.443.729,-11.99,Madre de deus
BRA.5.455.755,-14.24,So Joo do Paraso
BRA.5.455.R16cbdb8297180d60,-14.39,Mascote
BRA.5.468.788,-13.13,Itabata
BRA.5.468.789,-12.86,Mucuri
BRA.5.468.R53eb342434807c5e,-13.65,Mucuri
BRA.5.512.868,-10.72,Miranga
BRA.5.512.869,-12.24,Pojuca
BRA.5.514.873,-13.31,Porto Seguro
BRA.5.514.R9e99b17b092c9d48,-13.02,Porto Seguro
BRA.5.514.Rd7ca1fa458ca5b0f,-13.22,Porto Seguro
BRA.5.539.921,-10.92,Mare
BRA.5.539.R02026714e64f2e86,-12.87,Salvador
BRA.5.539.R1c0b45048a7c4c03,-12.91,Salvador
